Timestamp,y,y1,y2,y3
2026-07-30 22:09:28,44.67,63.11,20.44,21.05
2026-07-30 22:10:28,78.53,59.48,15.68,59.69
2026-07-30 22:11:28,94.94,4.93,32.86,7.44
2026-07-30 22:12:28,77.04,71.02,81.12,17.13
2026-07-30 22:13:28,87.48,52.11,83.05,23.66
2026-07-30 22:14:28,19.66,21.82,53.67,14.57
2026-07-30 22:15:28,64.74,30.44,82.23,47.9
2026-07-30 22:16:28,54.12,82.38,44.63,47.71
2026-07-30 22:17:28,95.11,67.32,72.64,49.89
2026-07-30 22:18:28,8.98,79.81,6.25,18.19
2026-07-30 22:19:28,33.02,75.8,52.75,11.63
2026-07-30 22:20:28,16.74,97.75,3.19,15.45
2026-07-30 22:21:28,44.08,13.48,91.89,16.77
2026-07-30 22:22:28,82.82,38.49,76.6,92.7
2026-07-30 22:23:28,4.02,69.57,87.19,34.13
2026-07-30 22:24:28,17.8,14.59,1.01,0.78
2026-07-30 22:25:28,78.93,6.95,83.06,20.47
2026-07-30 22:26:28,35.25,75.11,12.05,58.53
2026-07-30 22:27:28,85.07,62.8,10.2,92.55
2026-07-30 22:28:28,49.43,66.45,55.31,59.68
2026-07-30 22:29:28,75.43,79.6,88.82,40.18
2026-07-30 22:30:28,64.75,49.92,39.25,91.68
2026-07-30 22:31:28,30.64,10.08,21.83,60.78
2026-07-30 22:32:28,78.32,48.28,16.61,64.24
2026-07-30 22:33:28,96.74,60.25,11.97,97.72
2026-07-30 22:34:28,89.85,83.24,24.0,15.99
2026-07-30 22:35:28,23.93,69.15,38.32,97.01
2026-07-30 22:36:28,67.03,5.39,77.95,9.49
2026-07-30 22:37:28,46.55,55.46,31.29,38.25
2026-07-30 22:38:28,66.2,45.43,15.01,47.74
2026-07-30 22:39:28,12.04,66.81,50.27,84.88
2026-07-30 22:40:28,71.38,12.32,41.99,38.9
2026-07-30 22:41:28,67.52,51.41,60.41,89.44
2026-07-30 22:42:28,4.61,0.75,8.41,84.46
2026-07-30 22:43:28,39.38,96.61,64.02,6.52
2026-07-30 22:44:28,58.66,53.24,51.41,10.66
2026-07-30 22:45:28,52.07,66.27,79.31,52.01
2026-07-30 22:46:28,69.75,26.92,64.83,74.8
2026-07-30 22:47:28,18.91,65.09,64.76,53.49
2026-07-30 22:48:28,7.07,69.67,45.87,33.92
2026-07-30 22:49:28,63.7,41.15,36.99,52.38
2026-07-30 22:50:28,67.4,84.32,36.15,67.14
2026-07-30 22:51:28,75.49,75.37,30.98,33.49
2026-07-30 22:52:28,41.2,46.33,28.38,42.49
2026-07-30 22:53:28,20.11,21.77,37.81,97.32
2026-07-30 22:54:28,80.77,30.1,60.27,33.76
2026-07-30 22:55:28,70.16,27.95,32.91,79.3
2026-07-30 22:56:28,15.8,71.6,18.07,8.27
2026-07-30 22:57:28,58.54,66.91,68.11,36.38
2026-07-30 22:58:28,52.07,89.19,88.35,40.87
2026-07-30 22:59:28,94.86,90.06,1.68,49.82
2026-07-30 23:00:28,62.64,93.19,85.17,67.58
2026-07-30 23:01:28,60.29,21.73,86.4,74.81
2026-07-30 23:02:28,85.15,1.72,78.23,67.3
2026-07-30 23:03:28,85.18,42.31,77.33,73.66
2026-07-30 23:04:28,64.0,6.04,85.91,95.72
2026-07-30 23:05:28,99.1,32.52,12.64,64.29
2026-07-30 23:06:28,48.49,66.43,76.88,27.44
2026-07-30 23:07:28,57.99,56.58,27.27,98.51
2026-07-30 23:08:28,29.59,70.18,74.22,49.49
2026-07-30 23:09:28,20.77,64.72,79.37,17.06
2026-07-30 23:10:28,96.45,18.81,45.49,70.62
2026-07-30 23:11:28,86.2,34.07,82.87,39.54
2026-07-30 23:12:28,76.29,77.68,13.25,28.44
2026-07-30 23:13:28,37.92,81.13,0.09,38.62
2026-07-30 23:14:28,37.39,40.53,4.39,37.86
2026-07-30 23:15:28,61.5,56.41,37.65,98.01
2026-07-30 23:16:28,38.76,53.81,67.92,35.57
2026-07-30 23:17:28,54.77,28.94,0.27,39.9
2026-07-30 23:18:28,19.41,35.06,2.56,76.42
2026-07-30 23:19:28,21.08,64.84,75.12,71.37
2026-07-30 23:20:28,34.71,54.72,3.27,41.55
2026-07-30 23:21:28,0.15,0.45,12.42,90.03
2026-07-30 23:22:28,19.03,37.18,79.95,41.98
2026-07-30 23:23:28,78.17,67.77,13.61,95.34
2026-07-30 23:24:28,54.62,88.88,82.56,88.13
2026-07-30 23:25:28,46.28,40.97,8.93,50.66
2026-07-30 23:26:28,58.98,38.0,77.17,45.19
2026-07-30 23:27:28,43.54,28.68,57.61,35.53
2026-07-30 23:28:28,99.02,44.56,88.73,75.82
2026-07-30 23:29:28,42.76,32.19,15.55,30.88
2026-07-30 23:30:28,84.0,48.09,14.12,99.62
2026-07-30 23:31:28,67.59,90.14,92.69,78.43
2026-07-30 23:32:28,41.74,48.59,56.44,37.41
2026-07-30 23:33:28,48.1,19.68,58.47,68.78
2026-07-30 23:34:28,65.8,9.43,97.0,41.98
2026-07-30 23:35:28,98.81,31.59,35.04,52.85
2026-07-30 23:36:28,1.25,98.58,80.25,9.23
2026-07-30 23:37:28,81.8,68.4,56.3,80.69
2026-07-30 23:38:28,62.95,57.4,85.67,72.31
2026-07-30 23:39:28,1.11,86.64,81.72,13.81
2026-07-30 23:40:28,86.14,48.11,25.6,97.1
2026-07-30 23:41:28,0.81,19.16,65.32,76.47
2026-07-30 23:42:28,71.81,54.75,58.58,1.1
2026-07-30 23:43:28,29.86,95.6,57.31,56.32
2026-07-30 23:44:28,14.81,99.57,25.65,96.97
2026-07-30 23:45:28,6.31,18.99,1.71,60.46
2026-07-30 23:46:28,14.78,12.35,29.71,59.9
2026-07-30 23:47:28,30.88,23.65,41.55,49.54
2026-07-30 23:48:28,43.94,2.47,88.38,3.75
2026-07-30 23:49:28,24.93,61.13,18.82,99.43
2026-07-30 23:50:28,3.11,79.28,82.39,43.96
2026-07-30 23:51:28,41.6,83.76,97.95,2.58
2026-07-30 23:52:28,49.92,19.76,38.22,53.69
2026-07-30 23:53:28,47.25,68.67,5.15,76.91
2026-07-30 23:54:28,61.6,0.59,53.49,35.65
2026-07-30 23:55:28,97.0,50.99,43.12,68.69
2026-07-30 23:56:28,64.57,87.11,14.37,61.87
2026-07-30 23:57:28,76.66,81.65,14.84,17.67
2026-07-30 23:58:28,25.5,23.85,5.34,26.61
2026-07-30 23:59:28,71.47,80.02,73.19,67.77
2026-07-31 00:00:28,33.6,93.97,56.4,4.46
2026-07-31 00:01:28,92.57,2.19,37.52,3.55
2026-07-31 00:02:28,12.61,8.04,90.13,99.77
2026-07-31 00:03:28,47.61,28.47,27.89,21.34
2026-07-31 00:04:28,91.75,47.64,97.42,37.18
2026-07-31 00:05:28,13.28,65.71,54.96,81.96
2026-07-31 00:06:28,36.62,80.99,92.84,92.28
2026-07-31 00:07:28,84.94,29.32,47.27,93.91
2026-07-31 00:08:28,54.52,78.59,23.87,3.69
2026-07-31 00:09:28,86.03,23.28,83.76,33.35
2026-07-31 00:10:28,63.44,26.44,51.58,98.38
2026-07-31 00:11:28,28.86,24.22,7.52,0.12
2026-07-31 00:12:28,81.85,30.57,90.43,97.22
2026-07-31 00:13:28,99.15,74.47,61.08,86.55
2026-07-31 00:14:28,40.58,32.09,9.49,19.36
2026-07-31 00:15:28,25.06,11.43,87.99,23.26
2026-07-31 00:16:28,46.86,81.33,59.09,9.61
2026-07-31 00:17:28,11.64,28.74,21.85,6.86
2026-07-31 00:18:28,56.28,34.36,57.24,97.43
2026-07-31 00:19:28,5.53,62.73,29.63,31.5
2026-07-31 00:20:28,54.47,96.06,26.01,31.06
2026-07-31 00:21:28,44.02,62.41,25.91,73.15
2026-07-31 00:22:28,39.53,27.51,43.77,88.68
2026-07-31 00:23:28,3.16,74.41,28.68,37.03
2026-07-31 00:24:28,52.88,60.52,2.3,74.55
2026-07-31 00:25:28,66.33,97.08,17.83,59.04
2026-07-31 00:26:28,6.03,47.28,97.9,81.42
2026-07-31 00:27:28,96.15,97.76,7.7,70.1
2026-07-31 00:28:28,77.19,80.34,99.63,93.76
2026-07-31 00:29:28,28.42,43.68,87.62,67.06
2026-07-31 00:30:28,11.39,69.95,10.59,76.51
2026-07-31 00:31:28,98.0,68.86,82.05,97.12
2026-07-31 00:32:28,80.6,75.3,94.46,20.76
2026-07-31 00:33:28,8.12,62.66,38.8,28.34
2026-07-31 00:34:28,75.82,66.98,4.55,20.83
2026-07-31 00:35:28,10.45,58.56,76.68,71.95
2026-07-31 00:36:28,86.69,43.21,46.78,65.59
2026-07-31 00:37:28,83.89,0.98,44.69,70.23
2026-07-31 00:38:28,34.25,35.83,40.47,41.16
2026-07-31 00:39:28,39.69,19.21,23.37,3.88
2026-07-31 00:40:28,43.01,49.19,60.68,59.45
2026-07-31 00:41:28,13.6,82.3,9.22,38.4
2026-07-31 00:42:28,53.96,39.69,15.46,53.98
2026-07-31 00:43:28,92.29,84.2,49.32,59.07
2026-07-31 00:44:28,74.11,82.65,26.24,2.23
2026-07-31 00:45:28,79.02,61.89,79.24,37.5
2026-07-31 00:46:28,79.16,23.38,25.33,56.03
2026-07-31 00:47:28,7.52,2.82,73.6,67.62
2026-07-31 00:48:28,3.08,7.27,22.17,77.39
2026-07-31 00:49:28,26.68,89.33,47.61,91.92
2026-07-31 00:50:28,23.54,0.31,44.67,73.73
2026-07-31 00:51:28,31.23,78.84,67.43,91.57
2026-07-31 00:52:28,82.2,3.7,10.9,51.07
2026-07-31 00:53:28,49.87,44.9,42.07,92.36
2026-07-31 00:54:28,7.38,73.12,93.36,95.07
2026-07-31 00:55:28,90.49,10.47,87.6,67.52
2026-07-31 00:56:28,84.75,19.04,79.58,51.03
2026-07-31 00:57:28,73.47,77.02,94.67,43.11
2026-07-31 00:58:28,52.5,38.58,63.31,68.07
2026-07-31 00:59:28,28.36,39.79,52.32,24.24
2026-07-31 01:00:28,13.87,36.42,59.86,56.18
2026-07-31 01:01:28,95.82,42.07,83.89,35.31
2026-07-31 01:02:28,74.77,91.26,90.07,31.94
2026-07-31 01:03:28,97.83,66.36,22.36,71.36
2026-07-31 01:04:28,42.15,60.57,94.09,56.05
2026-07-31 01:05:28,46.64,83.19,55.69,57.59
2026-07-31 01:06:28,56.52,40.84,97.9,61.69
2026-07-31 01:07:28,62.73,89.58,59.31,11.96
2026-07-31 01:08:28,71.29,98.69,99.71,8.52
2026-07-31 01:09:28,55.83,16.71,76.03,37.62
2026-07-31 01:10:28,43.37,65.43,29.62,57.43
2026-07-31 01:11:28,15.19,52.34,72.78,90.12
2026-07-31 01:12:28,20.23,90.43,77.27,37.83
2026-07-31 01:13:28,5.55,50.88,15.96,4.54
2026-07-31 01:14:28,79.58,65.08,49.04,70.46
2026-07-31 01:15:28,59.41,21.77,60.67,47.88
2026-07-31 01:16:28,49.83,12.05,60.21,5.46
2026-07-31 01:17:28,36.29,86.47,91.63,4.6
2026-07-31 01:18:28,76.53,91.21,93.1,41.09
2026-07-31 01:19:28,63.22,39.0,26.2,82.62
2026-07-31 01:20:28,31.35,53.69,58.66,64.87
2026-07-31 01:21:28,94.14,19.0,45.58,13.35
2026-07-31 01:22:28,62.09,80.0,52.94,65.28
2026-07-31 01:23:28,11.61,59.44,67.23,32.06
2026-07-31 01:24:28,17.61,83.33,40.64,16.06
2026-07-31 01:25:28,77.96,95.23,80.74,89.59
2026-07-31 01:26:28,91.32,92.53,4.21,97.51
2026-07-31 01:27:28,50.51,97.81,29.09,85.66
2026-07-31 01:28:28,98.62,6.06,89.39,25.26
2026-07-31 01:29:28,67.16,50.97,69.11,91.87
2026-07-31 01:30:28,89.89,59.04,11.31,86.03
2026-07-31 01:31:28,79.98,64.12,50.58,57.23
2026-07-31 01:32:28,69.21,41.24,49.25,68.76
2026-07-31 01:33:28,44.13,74.06,25.5,78.45
2026-07-31 01:34:28,31.05,25.3,47.31,48.17
2026-07-31 01:35:28,87.87,54.35,87.02,99.47
2026-07-31 01:36:28,0.06,41.54,37.48,16.63
2026-07-31 01:37:28,6.43,79.67,44.26,20.44
2026-07-31 01:38:28,67.2,69.35,4.88,82.89
2026-07-31 01:39:28,49.21,82.2,55.3,30.15
2026-07-31 01:40:28,22.68,57.39,4.64,76.89
2026-07-31 01:41:28,61.26,57.28,72.66,67.98
2026-07-31 01:42:28,0.05,18.37,99.89,18.51
2026-07-31 01:43:28,88.38,92.54,89.61,61.95
2026-07-31 01:44:28,36.82,94.12,94.48,59.88
2026-07-31 01:45:28,83.0,92.26,68.25,58.17
2026-07-31 01:46:28,69.91,3.2,18.69,21.09
2026-07-31 01:47:28,92.79,48.49,93.99,15.43
2026-07-31 01:48:28,8.37,84.14,51.15,67.58
2026-07-31 01:49:28,94.7,92.14,1.49,53.03
2026-07-31 01:50:28,13.44,44.12,96.12,44.54
2026-07-31 01:51:28,97.99,67.51,35.82,21.47
2026-07-31 01:52:28,32.74,55.79,10.22,61.21
2026-07-31 01:53:28,1.15,30.05,8.53,56.42
2026-07-31 01:54:28,21.75,71.39,98.56,87.73
2026-07-31 01:55:28,27.25,30.1,67.53,3.71
2026-07-31 01:56:28,17.35,89.99,53.18,41.79
2026-07-31 01:57:28,35.0,85.77,74.23,31.61
2026-07-31 01:58:28,48.55,58.61,90.32,96.56
2026-07-31 01:59:28,12.77,9.19,78.36,90.75
2026-07-31 02:00:28,62.43,27.61,68.38,80.07
2026-07-31 02:01:28,38.7,78.21,34.27,37.35
2026-07-31 02:02:28,84.98,77.24,53.57,33.46
2026-07-31 02:03:28,85.7,76.64,73.26,16.16
2026-07-31 02:04:28,8.43,58.28,50.51,4.94
2026-07-31 02:05:28,53.76,95.15,44.87,34.83
2026-07-31 02:06:28,1.59,0.84,11.54,65.41
2026-07-31 02:07:28,19.57,1.6,81.8,99.75
2026-07-31 02:08:28,33.14,72.76,6.63,34.79
2026-07-31 02:09:28,34.96,44.0,18.37,42.12
2026-07-31 02:10:28,41.34,20.43,4.45,50.99
2026-07-31 02:11:28,46.31,36.58,16.28,41.01
2026-07-31 02:12:28,67.79,26.58,40.76,3.83
2026-07-31 02:13:28,89.65,93.01,37.54,85.03
2026-07-31 02:14:28,15.01,75.99,14.77,20.02
2026-07-31 02:15:28,38.88,2.36,6.13,40.91
2026-07-31 02:16:28,85.34,24.61,11.72,67.48
2026-07-31 02:17:28,63.77,84.81,85.75,92.93
2026-07-31 02:18:28,21.83,2.94,29.39,49.09
2026-07-31 02:19:28,74.25,18.11,71.56,45.51
2026-07-31 02:20:28,79.53,42.83,26.83,93.63
2026-07-31 02:21:28,56.73,21.39,91.95,47.05
2026-07-31 02:22:28,53.56,66.85,32.05,61.71
2026-07-31 02:23:28,16.28,44.86,80.89,14.96
2026-07-31 02:24:28,98.93,44.75,83.66,3.46
2026-07-31 02:25:28,54.07,75.94,52.08,82.27
2026-07-31 02:26:28,45.25,95.96,52.05,41.37
2026-07-31 02:27:28,28.09,4.13,33.34,32.16
2026-07-31 02:28:28,68.41,10.75,77.76,6.78
2026-07-31 02:29:28,17.61,24.15,38.39,23.85
2026-07-31 02:30:28,3.5,67.97,66.78,72.34
2026-07-31 02:31:28,38.96,79.94,33.19,90.36
2026-07-31 02:32:28,2.87,33.14,87.06,24.53
2026-07-31 02:33:28,26.95,12.02,34.11,88.09
2026-07-31 02:34:28,22.64,7.24,27.75,85.19
2026-07-31 02:35:28,96.56,89.25,16.4,42.51
2026-07-31 02:36:28,5.84,54.13,10.37,85.25
2026-07-31 02:37:28,66.44,40.63,11.6,81.4
2026-07-31 02:38:28,87.79,28.53,65.81,70.16
2026-07-31 02:39:28,40.38,34.19,81.13,27.11
2026-07-31 02:40:28,44.22,17.2,72.62,26.54
2026-07-31 02:41:28,72.36,24.29,77.97,58.11
2026-07-31 02:42:28,3.14,14.23,25.75,71.55
2026-07-31 02:43:28,32.71,80.4,28.67,25.12
2026-07-31 02:44:28,30.84,14.31,73.94,18.53
2026-07-31 02:45:28,63.24,18.08,99.32,84.8
2026-07-31 02:46:28,6.0,72.69,88.24,88.05
2026-07-31 02:47:28,27.17,28.01,26.81,32.01
2026-07-31 02:48:28,9.32,93.75,19.26,44.99
2026-07-31 02:49:28,22.09,71.6,27.14,23.41
2026-07-31 02:50:28,81.81,82.95,45.75,32.5
2026-07-31 02:51:28,28.05,23.05,61.9,39.46
2026-07-31 02:52:28,5.02,80.3,74.74,84.07
2026-07-31 02:53:28,58.67,41.79,31.64,15.32
2026-07-31 02:54:28,32.01,62.04,33.32,62.53
2026-07-31 02:55:28,15.93,65.68,91.05,17.33
2026-07-31 02:56:28,69.22,60.03,76.68,54.99
2026-07-31 02:57:28,27.17,24.68,39.82,12.46
2026-07-31 02:58:28,26.92,88.9,93.12,97.05
2026-07-31 02:59:28,48.66,13.91,13.24,99.47
2026-07-31 03:00:28,20.21,68.66,33.33,96.36
2026-07-31 03:01:28,43.49,41.02,28.16,65.81
2026-07-31 03:02:28,3.76,90.66,73.83,41.21
2026-07-31 03:03:28,10.3,17.23,34.68,29.33
2026-07-31 03:04:28,92.2,53.34,61.32,55.57
2026-07-31 03:05:28,79.77,15.8,0.3,51.19
2026-07-31 03:06:28,72.66,72.71,51.24,6.58
2026-07-31 03:07:28,30.28,55.8,18.75,31.98
2026-07-31 03:08:28,87.43,60.16,45.71,64.77
2026-07-31 03:09:28,64.45,68.17,28.24,69.56
2026-07-31 03:10:28,79.43,42.2,72.25,81.5
2026-07-31 03:11:28,99.3,23.06,2.47,67.15
2026-07-31 03:12:28,65.64,7.92,15.17,68.48
2026-07-31 03:13:28,16.98,45.0,71.63,93.98
2026-07-31 03:14:28,36.53,74.08,36.41,41.47
2026-07-31 03:15:28,76.96,77.49,46.38,63.48
2026-07-31 03:16:28,70.54,89.45,58.79,2.44
2026-07-31 03:17:28,89.87,26.98,73.95,37.88
2026-07-31 03:18:28,59.51,65.33,72.59,11.14
2026-07-31 03:19:28,63.62,81.73,23.61,74.46
2026-07-31 03:20:28,8.31,33.92,31.14,24.36
2026-07-31 03:21:28,78.8,79.68,50.26,48.66
2026-07-31 03:22:28,28.72,76.58,42.82,78.37
2026-07-31 03:23:28,37.93,20.12,67.24,73.14
2026-07-31 03:24:28,88.47,64.8,28.32,63.3
2026-07-31 03:25:28,83.65,80.0,25.38,56.26
2026-07-31 03:26:28,95.87,85.96,46.45,37.89
2026-07-31 03:27:28,92.32,30.01,63.5,77.65
2026-07-31 03:28:28,70.78,56.06,52.12,4.27
2026-07-31 03:29:28,73.32,46.39,24.61,52.41
2026-07-31 03:30:28,48.7,55.85,84.39,67.17
2026-07-31 03:31:28,75.31,96.5,7.92,14.76
2026-07-31 03:32:28,84.66,68.74,36.03,38.44
2026-07-31 03:33:28,60.66,69.22,92.99,88.95
2026-07-31 03:34:28,68.62,73.42,27.56,85.16
2026-07-31 03:35:28,16.94,57.73,51.17,57.21
2026-07-31 03:36:28,27.72,23.67,58.02,9.97
2026-07-31 03:37:28,55.42,47.56,85.58,51.01
2026-07-31 03:38:28,96.33,10.04,16.69,72.4
2026-07-31 03:39:28,50.94,0.66,35.24,0.91
2026-07-31 03:40:28,34.63,97.89,0.18,66.57
2026-07-31 03:41:28,88.05,30.26,26.81,8.53
2026-07-31 03:42:28,18.01,91.68,13.48,45.47
2026-07-31 03:43:28,4.65,43.78,16.01,67.17
2026-07-31 03:44:28,86.96,63.83,7.92,49.98
2026-07-31 03:45:28,54.46,64.65,98.37,83.18
2026-07-31 03:46:28,30.28,13.78,81.54,45.94
2026-07-31 03:47:28,48.55,70.67,25.97,24.58
2026-07-31 03:48:28,39.2,54.71,55.15,79.73
2026-07-31 03:49:28,38.67,12.47,71.51,57.9
2026-07-31 03:50:28,76.09,90.65,22.22,68.48
2026-07-31 03:51:28,0.09,6.6,10.34,11.37
2026-07-31 03:52:28,13.1,82.12,62.9,88.09
2026-07-31 03:53:28,5.58,95.47,54.93,43.24
2026-07-31 03:54:28,86.46,8.66,11.93,55.84
2026-07-31 03:55:28,47.69,13.12,37.51,12.24
2026-07-31 03:56:28,46.95,10.62,55.84,87.42
2026-07-31 03:57:28,33.04,5.88,10.37,2.25
2026-07-31 03:58:28,6.93,27.3,27.07,8.81
2026-07-31 03:59:28,16.68,7.29,39.38,25.61
2026-07-31 04:00:28,25.59,70.15,47.87,6.29
2026-07-31 04:01:28,28.68,26.56,34.92,10.15
2026-07-31 04:02:28,88.85,4.88,36.24,8.25
2026-07-31 04:03:28,5.42,21.39,30.88,81.09
2026-07-31 04:04:28,13.03,79.26,37.75,49.49
2026-07-31 04:05:28,2.86,71.28,11.71,62.49
2026-07-31 04:06:28,70.9,91.53,12.85,14.66
2026-07-31 04:07:28,17.17,62.36,38.08,66.87
2026-07-31 04:08:28,76.13,1.38,94.16,67.25
2026-07-31 04:09:28,98.63,11.64,11.04,54.87
2026-07-31 04:10:28,12.28,73.43,61.22,36.54
2026-07-31 04:11:28,82.68,73.2,54.62,17.13
2026-07-31 04:12:28,86.98,23.95,94.41,11.65
2026-07-31 04:13:28,1.28,95.77,98.87,30.0
2026-07-31 04:14:28,70.66,72.05,80.64,3.16
2026-07-31 04:15:28,70.12,94.94,67.06,94.48
2026-07-31 04:16:28,74.81,94.81,63.17,61.09
2026-07-31 04:17:28,55.73,18.97,61.04,56.67
2026-07-31 04:18:28,73.26,4.97,46.1,65.67
2026-07-31 04:19:28,73.91,17.92,15.82,8.78
2026-07-31 04:20:28,1.21,93.31,46.66,17.02
2026-07-31 04:21:28,93.57,60.39,11.75,39.98
2026-07-31 04:22:28,54.06,49.74,73.81,87.63
2026-07-31 04:23:28,48.94,15.89,26.45,60.99
2026-07-31 04:24:28,14.48,14.48,63.41,22.37
2026-07-31 04:25:28,45.5,5.88,50.85,20.18
2026-07-31 04:26:28,97.51,29.82,0.96,95.71
2026-07-31 04:27:28,55.52,34.8,94.87,59.02
2026-07-31 04:28:28,12.95,60.78,75.83,65.4
2026-07-31 04:29:28,53.61,31.88,56.64,85.54
2026-07-31 04:30:28,35.64,44.06,50.57,25.43
2026-07-31 04:31:28,37.18,20.22,51.11,12.05
2026-07-31 04:32:28,14.04,65.65,39.19,58.49
2026-07-31 04:33:28,82.41,0.36,49.85,6.82
2026-07-31 04:34:28,61.82,95.05,66.24,23.15
2026-07-31 04:35:28,87.51,69.2,41.75,9.22
2026-07-31 04:36:28,53.91,43.48,45.33,23.76
2026-07-31 04:37:28,85.4,78.16,75.0,35.85
2026-07-31 04:38:28,47.01,16.48,53.25,64.09
2026-07-31 04:39:28,62.38,51.22,10.42,66.42
2026-07-31 04:40:28,22.19,78.05,39.71,24.76
2026-07-31 04:41:28,37.15,99.63,23.83,94.54
2026-07-31 04:42:28,19.17,56.02,34.03,93.5
2026-07-31 04:43:28,31.34,98.48,35.77,66.37
2026-07-31 04:44:28,3.94,38.93,63.82,23.0
2026-07-31 04:45:28,92.71,76.83,56.62,65.24
2026-07-31 04:46:28,67.4,98.96,18.22,37.69
2026-07-31 04:47:28,41.83,76.34,49.79,62.52
2026-07-31 04:48:28,67.82,93.62,82.42,78.46
2026-07-31 04:49:28,72.33,54.61,14.23,72.7
2026-07-31 04:50:28,56.37,86.64,93.19,23.39
2026-07-31 04:51:28,40.56,48.99,85.49,83.66
2026-07-31 04:52:28,44.54,67.61,67.4,31.91
2026-07-31 04:53:28,6.67,80.95,18.75,28.07
2026-07-31 04:54:28,15.47,66.5,99.99,25.27
2026-07-31 04:55:28,34.21,90.71,97.54,25.21
2026-07-31 04:56:28,64.34,81.41,78.94,42.11
2026-07-31 04:57:28,13.33,49.6,96.54,60.54
2026-07-31 04:58:28,21.6,59.33,86.16,9.61
2026-07-31 04:59:28,23.31,76.99,91.77,83.33
2026-07-31 05:00:28,8.78,67.21,38.15,20.5
2026-07-31 05:01:28,82.47,57.21,27.59,81.67
2026-07-31 05:02:28,58.07,22.34,17.19,60.17
2026-07-31 05:03:28,0.99,47.5,83.06,36.2
2026-07-31 05:04:28,74.13,63.76,7.88,79.13
2026-07-31 05:05:28,23.85,39.62,83.77,90.87
2026-07-31 05:06:28,40.05,78.1,87.73,60.48
2026-07-31 05:07:28,72.49,37.58,51.64,78.2
2026-07-31 05:08:28,22.56,82.62,71.48,4.5
2026-07-31 05:09:28,67.05,23.74,65.03,2.36
2026-07-31 05:10:28,37.92,62.92,20.17,87.49
2026-07-31 05:11:28,91.34,21.97,18.87,87.95
2026-07-31 05:12:28,24.53,82.02,83.48,83.9
2026-07-31 05:13:28,37.18,27.97,14.72,65.08
2026-07-31 05:14:28,31.9,38.34,42.39,85.81
2026-07-31 05:15:28,71.03,32.19,47.71,39.54
2026-07-31 05:16:28,68.56,30.01,90.98,85.89
2026-07-31 05:17:28,93.51,39.96,52.05,14.13
2026-07-31 05:18:28,3.1,5.17,91.37,8.94
2026-07-31 05:19:28,26.64,34.09,74.35,86.4
2026-07-31 05:20:28,6.75,7.64,64.26,86.89
2026-07-31 05:21:28,31.03,59.36,35.46,54.13
2026-07-31 05:22:28,42.09,30.24,32.97,20.38
2026-07-31 05:23:28,44.54,44.54,42.58,54.04
2026-07-31 05:24:28,15.19,53.92,63.24,94.53
2026-07-31 05:25:28,32.86,37.98,11.65,70.06
2026-07-31 05:26:28,90.33,2.33,58.83,98.99
2026-07-31 05:27:28,46.37,83.15,70.23,15.2
2026-07-31 05:28:28,32.7,70.51,21.49,58.91
2026-07-31 05:29:28,2.33,11.1,90.81,51.33
2026-07-31 05:30:28,11.68,5.73,75.91,40.07
2026-07-31 05:31:28,35.41,72.85,35.31,16.76
2026-07-31 05:32:28,64.27,24.3,17.75,74.22
2026-07-31 05:33:28,79.38,99.67,32.76,42.6
2026-07-31 05:34:28,69.08,55.01,25.58,63.67
2026-07-31 05:35:28,16.44,54.27,37.87,84.54
2026-07-31 05:36:28,80.22,49.16,23.92,61.25
2026-07-31 05:37:28,7.76,14.48,47.35,8.17
2026-07-31 05:38:28,74.94,97.33,63.67,7.51
2026-07-31 05:39:28,44.9,74.68,61.06,58.44
2026-07-31 05:40:28,63.85,61.39,68.25,8.56
2026-07-31 05:41:28,62.14,3.73,30.15,81.37
2026-07-31 05:42:28,42.39,41.3,32.28,76.3
2026-07-31 05:43:28,30.87,38.17,9.59,42.57
2026-07-31 05:44:28,51.32,78.66,64.88,47.32
2026-07-31 05:45:28,57.71,14.72,91.33,20.17
2026-07-31 05:46:28,58.52,33.68,83.77,4.04
2026-07-31 05:47:28,23.39,84.82,64.25,38.25
2026-07-31 05:48:28,56.84,76.94,71.34,18.44
2026-07-31 05:49:28,23.26,68.29,89.89,69.27
2026-07-31 05:50:28,41.95,82.56,89.81,14.13
2026-07-31 05:51:28,20.55,47.52,9.61,68.03
2026-07-31 05:52:28,22.97,82.38,92.03,10.44
2026-07-31 05:53:28,69.78,93.9,51.88,10.07
2026-07-31 05:54:28,80.21,60.13,58.25,6.93
2026-07-31 05:55:28,24.24,59.59,54.35,88.47
2026-07-31 05:56:28,78.26,84.74,34.39,48.51
2026-07-31 05:57:28,62.99,81.56,59.51,77.63
2026-07-31 05:58:28,8.22,53.6,49.22,58.24
2026-07-31 05:59:28,58.58,49.13,37.36,56.69
2026-07-31 06:00:28,58.11,39.77,10.43,0.27
2026-07-31 06:01:28,16.23,51.83,44.46,56.85
2026-07-31 06:02:28,0.39,58.08,45.39,53.8
2026-07-31 06:03:28,41.0,93.34,32.91,83.73
2026-07-31 06:04:28,85.8,30.67,34.11,96.92
2026-07-31 06:05:28,90.1,51.57,92.15,26.47
2026-07-31 06:06:28,30.28,19.08,98.77,75.74
2026-07-31 06:07:28,8.06,32.09,25.01,80.63
2026-07-31 06:08:28,33.45,39.28,7.62,46.86
2026-07-31 06:09:28,79.9,57.32,65.55,49.77
2026-07-31 06:10:28,13.27,57.81,81.78,49.21
